Time,Magnitude_Projections
0,-3.2284238456854033
0,1.5360378189200135
0,-0.26567038136445154
0,-0.6804407622084145
0,4.296800113997989
0,3.684521476044501
0,-0.6052052800227136
0,-0.9205143853312091
0,-2.2240385325452317
0,0.8817100597463592
0,2.1723037902889675
0,-3.646369967782695
0,1.8974390451810472
0,-2.4643170223571245
0,4.89424012367754
0,-1.5791571632622325
0,4.199053726822184
0,-0.464874749901347
0,-0.4205836322298352
0,0.4134924573389032
0,0.7250572118931107
0,-0.9501109305111803
0,-1.8170501777588266
0,1.852540838908597
0,-0.9178266800892899
0,0.07304005553826218
0,-0.5891160028144333
0,2.758212344756127
0,3.785493901212716
0,-1.5577105856942557
0,-2.6571762020477268
0,-0.12046135233546716
0,0.21941683327834963
0,-0.9485004352017504
0,-0.48624593975933417
0,-1.3975118881008182
0,-4.654776363365945
0,0.1258533860168515
0,-0.9790515389124484
0,-0.5721676010490204
0,2.738697184946318
0,-1.153314927000255
0,-2.084942029765031
0,-2.773690733117755
0,-1.804310866929172
0,-1.3952632456160867
0,-5.346394761474771
0,-1.0045056378758053
0,-2.7736706385727152
0,-1.4097992784504498
0,-3.0796758269248024
0,-0.8425463964745815
0,-2.6188490558943314
0,-0.1908993742605205
0,2.7862373864393497
0,-0.6832862154646135
0,-1.8034093560208415
0,-0.1384835868267
0,-2.0121620287918933
0,-2.515128909630232
0,-1.346564330278277
0,-0.27180430586069687
0,3.1609705165728665
0,1.6125516743826567
0,-1.9136868215649572
0,-0.8718671880437098
0,-0.9024292724803327
0,0.5965421753687284
0,-1.096585139819747
0,1.2295679016518544
0,-0.49381829699615215
0,-0.570247104665486
0,-0.9541205123817501
0,2.5966569720490904
0,-1.603497195477971
0,5.242461176774983
0,-4.683067108051258
0,-0.9057724620372378
0,3.138224053875748
0,1.026985168044669
0,-0.8370418490848848
0,4.052563309403917
0,-0.10444703264148245
0,1.7546106937586066
0,-1.738906402109
0,-1.4722179222245593
0,0.11229430229008194
0,2.3628022090083953
0,-1.8774547970847903
0,0.38542581819166116
0,-0.5558877756930815
0,-1.4342549995795986
0,-0.9545761758519947
0,-0.28102253010483347
0,-1.5098685879830676
0,-0.16971763179214833
0,0.36042327161549326
0,6.1069486401905095
0,2.1085117856655344
0,0.5250409486584724
0,-4.349258669509851
0,-0.9228572984110434
0,0.8710568350490292
0,-4.627472104540467
0,2.266032915553735
0,0.22831941449192877
0,3.54211165342134
0,-3.91965911224278
0,0.08701582034725733
0,-1.9714427395095269
0,0.3748847113101377
0,-1.4673215406874243
0,-0.733370457231477
0,-3.4599211084392594
0,5.118847684605443
0,-0.8387994053208299
0,-2.037422943912569
0,2.3378076406568282
0,2.6710649255838463
0,-2.575454248246164
0,2.4227391985236233
0,-3.907775569568392
0,2.506444639401562
0,-0.8955690706922365
0,0.9300214007004373
0,0.6856551832765352
0,0.19713197692435952
0,-0.5245923699612645
0,0.5730401539199745
0,-2.638966488869224
0,1.9000865635742425
0,1.151779665408035
0,0.7566324405453623
0,0.5649600055169182
0,1.7735754773962913
0,-3.048515842223733
0,6.556309434659236
0,1.809751135214608
0,3.0205335559299176
0,-0.12657948344520023
0,-1.8929172571504207
0,0.5781378617123799
0,-4.356817206127493
0,-0.8064176247793216
0,0.7336041503887387
0,2.8766921517130744
0,2.67961473218254
0,1.2439008290782865
0,-1.8089662720634483
0,-1.9384880612632864
0,2.0899862812041445
400,5.068370666962001
400,-0.4682203713890385
400,0.5190494702842511
400,-1.1802600303509962
400,5.194060703143522
400,-2.4755788672366874
400,-1.285983547299975
400,4.6304899577836505
400,-5.91703786486569
400,0.5400230038177445
400,1.9420281812119389
400,-1.738908963047351
400,2.3567416693579792
400,3.8910480249292543
400,1.221299467753675
400,0.2286907143427499
400,1.8848576450349046
400,1.6344141515569675
400,1.6602531502913391
400,0.26798550199206056
400,1.4510921419786158
400,-4.142900667007914
400,-3.130021088838892
400,1.0499839744379442
400,0.7199893158601828
400,0.14674158140364485
400,-0.3174026494514276
400,0.31545964711299546
400,1.4718968856129149
400,-0.23769263726978718
400,1.2152646136922138
400,0.5252343886653856
400,-2.6638294191563165
400,-0.7757384990815871
400,-1.4241501607945786
400,-0.08762625039985195
400,2.0271618277311694
400,-1.7666834082734952
400,-5.03920742638347
400,-1.4132994573414321
400,2.1695255117807095
400,-8.116409055446324
400,2.3295390004757057
400,-2.234119193008781
400,1.2815771526487487
400,-0.6691187500915375
400,-0.8232413765544925
400,2.4743935553279375
400,-1.0862795059518142
400,4.843708687768668
400,-0.8907877043199095
400,-2.3167279155509175
400,1.515194103958462
400,1.7764504295722239
400,-3.3528224338366526
400,-0.6728321093069944
400,2.111079772689689
400,-1.510987591436611
400,-1.2472749755384795
400,1.4232427771445046
400,1.5417886452586003
400,-1.307474452976768
400,-0.09545992839657
400,-0.16490405602491495
400,4.788894500928973
400,0.568661912907418
400,-0.8035027200861369
400,0.7818290620287749
400,-1.2905132217681636
400,2.0927035270032572
400,-0.9022345691302646
400,-2.5454444697973218
400,0.30937741173691385
400,0.902496009520857
400,1.8713372508186672
400,2.646691527496184
400,-6.424673613928594
400,2.3143232306345487
400,1.2637819516907645
400,-0.7594400659086651
400,-0.9836536382590115
400,0.44790048986181047
400,1.3388092708603077
400,5.193093062140328
400,1.7424961548893467
400,-2.4468626671759544
400,-3.3018728519243226
400,-1.0802684292449303
400,0.3878343109947319
