Values,Density
-5.60477701703284,4.6079044871416563e-7
-5.599401797646912,4.653305949453568e-7
-5.594026578260984,4.7444336370716655e-7
-5.588651358875056,4.881938253098461e-7
-5.583276139489128,5.06679902173568e-7
-5.5779009201032,5.300327499679902e-7
-5.5725257007172715,5.584172635964002e-7
-5.5671504813313435,5.920327092179267e-7
-5.5617752619454155,6.311134803926866e-7
-5.5564000425594875,6.759299782110872e-7
-5.5510248231735595,7.267896132145957e-7
-5.5456496037876315,7.840379281365273e-7
-5.5402743844017035,8.480598397975214e-7
-5.5348991650157755,9.192809973246341e-7
-5.5295239456298475,9.981692553062693e-7
-5.5241487262439195,1.0852362589963693e-6
-5.518773506857991,1.181039137598816e-6
-5.513398287472063,1.2861823030785313e-6
-5.508023068086135,1.4013193506412502e-6
-5.502647848700207,1.5271550552475865e-6
-5.497272629314279,1.664447461496854e-6
-5.491897409928351,1.814010058553972e-6
-5.486522190542423,1.9767140368720515e-6
-5.481146971156495,2.153490618383991e-6
-5.475771751770567,2.345333453251941e-6
-5.470396532384639,2.553301075181036e-6
-5.46502131299871,2.7785194072205144e-6
-5.459646093612782,3.0221843071998045e-6
-5.454270874226854,3.2855641441398298e-6
-5.448895654840926,3.5700023934825964e-6
-5.443520435454998,3.8769202393984514e-6
-5.43814521606907,4.207819171847538e-6
-5.432769996683142,4.564283564134283e-6
-5.427394777297214,4.947983216658201e-6
-5.422019557911286,5.3606758516739315e-6
-5.416644338525358,5.804209542097961e-6
-5.411269119139429,6.2805250570525245e-6
-5.405893899753501,6.791658106704897e-6
-5.400518680367573,7.339741466370377e-6
-5.395143460981645,7.927006959917255e-6
-5.389768241595717,8.555787282353393e-6
-5.384393022209789,9.228517639559702e-6
-5.379017802823861,9.947737181919625e-6
-5.373642583437933,1.0716090210070774e-5
-5.368267364052005,1.1536327127823452e-5
-5.362892144666077,1.2411305118572701e-5
-5.357516925280149,1.3343988519508732e-5
-5.35214170589422,1.4337448869097824e-5
-5.346766486508292,1.5394864602038465e-5
-5.341391267122364,1.6519520364606218e-5
-5.336016047736436,1.7714805926914885e-5
-5.330640828350508,1.8984214662968926e-5
-5.32526560896458,2.0331341576356344e-5
-5.319890389578652,2.1759880842387846e-5
-5.314515170192724,2.32736228452453e-5
-5.309139950806796,2.487645068369052e-5
-5.303764731420868,2.657233612203113e-5
-5.298389512034939,2.8365334965364288e-5
-5.293014292649011,3.0259581836134756e-5
-5.287639073263083,3.225928433309112e-5
-5.282263853877155,3.436871655422818e-5
-5.276888634491227,3.659221196731545e-5
-5.271513415105299,3.893415561307973e-5
-5.266138195719371,4.1398975629617675e-5
-5.260762976333443,4.399113408716255e-5
-5.255387756947515,4.6715117126910725e-5
-5.250012537561587,4.957542439913785e-5
-5.244637318175658,5.257655779922297e-5
-5.23926209878973,5.572300950328849e-5
-5.233886879403802,5.901924930937826e-5
-5.228511660017874,6.24697112924285e-5
-5.223136440631946,6.607877978563863e-5
-5.217761221246018,6.985077470576763e-5
-5.21238600186009,7.378993624192458e-5
-5.207010782474162,7.790040893302427e-5
-5.201635563088234,8.21862251634488e-5
-5.196260343702306,8.665128811026273e-5
-5.190885124316377,9.129935417925708e-5
-5.185509904930449,9.613401497388845e-5
-5.180134685544521,0.00010115867884200774
-5.174759466158593,0.00010637655205457744
-5.169384246772665,0.00011179061966969583
-5.164009027386737,0.00011740362614416243
-5.158633808000809,0.00012321805575660183
-5.153258588614881,0.00012923611291216336
-5.147883369228953,0.00013545970239928293
-5.142508149843025,0.0001418904096791799
-5.1371329304570965,0.00014852948128531163
-5.1317577110711685,0.00015537780541850918
-5.1263824916852405,0.00016243589282411612
-5.1210072722993125,0.00016970385804171558
-5.1156320529133845,0.00017718140111896985
-5.1102568335274565,0.00018486778988440616
-5.1048816141415285,0.0001927618428750567
-5.0995063947556005,0.000200861913016462
-5.0941311753696725,0.00020916587215261996
-5.0887559559837445,0.00021767109652445597
-5.0833807365978165,0.00022637445329539048
-5.078005517211888,0.00023527228822015946
-5.07263029782596,0.0002443604145541886
-5.067255078440032,0.0002536341032967253
-5.061879859054104,0.000263088074859889
-5.056504639668176,0.0002727164922526502
-5.051129420282248,0.00028251295586342005
-5.04575420089632,0.0002924704999240496
-5.040378981510392,0.00030258159073006524
-5.035003762124464,0.0003128381266880968
-5.029628542738536,0.00032323144025544516
-5.024253323352607,0.0003337523018306114
-5.018878103966679,0.00034439092564528045
-5.013502884580751,0.00035513697770186113
-5.008127665194823,0.0003659795857935172
-5.002752445808895,0.00037690735163277726
-4.997377226422967,0.0003879083651078625
-4.992002007037039,0.0003989702206767759
-4.986626787651111,0.0004100800358981185
-4.981251568265183,0.0004212244720896137
-4.975876348879255,0.0004323897570934004
-4.970501129493326,0.0004435617101194875
-4.965125910107398,0.00045472576862571376
-4.95975069072147,0.00046586701718351504
-4.954375471335542,0.000476970218268796
-4.949000251949614,0.00048801984490599555
-4.943625032563686,0.0004990001150841413
-4.938249813177758,0.0005098950278523253
-4.93287459379183,0.0005206884009934637
-4.927499374405902,0.0005313639101661638
-4.922124155019974,0.0005419051293933073
-4.916748935634045,0.0005522955727695917
-4.911373716248117,0.0005625187372515477
-4.905998496862189,0.000572558146384558
-4.900623277476261,0.0005823973948171166
-4.895248058090333,0.0005920201934434266
-4.889872838704405,0.0006014104150121376
-4.884497619318477,0.0006105521400329161
-4.879122399932549,0.0006194297028090821
-4.873747180546621,0.0006280277374210068
-4.868371961160693,0.0006363312234837952
-4.862996741774765,0.0006443255314988868
-4.857621522388836,0.0006519964676224427
