Time,Counts,Normalized_Counts
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.017857142857142856
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.017857142857142856
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.017857142857142856
4800.0,0.0,0.0
4800.0,1.0,0.017857142857142856
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.017857142857142856
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.017857142857142856
4800.0,2.0,0.03571428571428571
4800.0,1.0,0.017857142857142856
4800.0,1.0,0.017857142857142856
4800.0,4.0,0.07142857142857142
4800.0,1.0,0.017857142857142856
4800.0,1.0,0.017857142857142856
4800.0,1.0,0.017857142857142856
4800.0,3.0,0.05357142857142857
4800.0,2.0,0.03571428571428571
4800.0,0.0,0.0
4800.0,1.0,0.017857142857142856
4800.0,2.0,0.03571428571428571
4800.0,2.0,0.03571428571428571
4800.0,3.0,0.05357142857142857
4800.0,3.0,0.05357142857142857
4800.0,2.0,0.03571428571428571
4800.0,3.0,0.05357142857142857
4800.0,1.0,0.017857142857142856
4800.0,1.0,0.017857142857142856
4800.0,2.0,0.03571428571428571
4800.0,3.0,0.05357142857142857
4800.0,1.0,0.017857142857142856
4800.0,3.0,0.05357142857142857
4800.0,1.0,0.017857142857142856
4800.0,2.0,0.03571428571428571
4800.0,1.0,0.017857142857142856
4800.0,1.0,0.017857142857142856
4800.0,1.0,0.017857142857142856
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.017857142857142856
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
