Values,Density
-4.658143051507473,2.421122626272698e-7
-4.653769902232112,2.466898164354969e-7
-4.6493967529567515,2.555226038258862e-7
-4.64502360368139,2.6872644759423636e-7
-4.640650454406029,2.864716839579007e-7
-4.636277305130669,3.089844722026225e-7
-4.631904155855308,3.365484856909795e-7
-4.627531006579947,3.6950698201199117e-7
-4.623157857304586,4.082652542425347e-7
-4.618784708029225,4.5329345982336733e-7
-4.614411558753864,5.051298256342207e-7
-4.610038409478504,5.643842256874976e-7
-4.605665260203143,6.317421268053902e-7
-4.601292110927782,7.07968895563571e-7
-4.596918961652421,7.939144588409164e-7
-4.59254581237706,8.90518308427346e-7
-4.588172663101699,9.988148381157025e-7
-4.583799513826339,1.1199389974292373e-6
-4.579426364550978,1.2551322478016047e-6
-4.5750532152756165,1.405748798560813e-6
-4.570680066000256,1.5732621025388305e-6
-4.566306916724895,1.7592715834124917e-6
-4.561933767449534,1.9655095651882615e-6
-4.557560618174173,2.193848371634388e-6
-4.5531874688988125,2.4463075559422176e-6
-4.548814319623451,2.725061220065772e-6
-4.54444117034809,3.03244537727676e-6
-4.54006802107273,3.370965306503937e-6
-4.535694871797369,3.743302843306484e-6
-4.531321722522008,4.152323547057524e-6
-4.5269485732466475,4.601083679278695e-6
-4.522575423971286,5.092836923403787e-6
-4.518202274695925,5.631040771327152e-6
-4.513829125420565,6.219362497670352e-6
-4.509455976145204,6.861684638772691e-6
-4.505082826869843,7.562109888821153e-6
-4.500709677594482,8.32496532181563e-6
-4.496336528319121,9.154805844732022e-6
-4.49196337904376,1.005641678570408e-5
-4.4875902297684,1.1034815516021293e-5
-4.483217080493039,1.2095252005349692e-5
-4.4788439312176775,1.3243208208304352e-5
-4.474470781942317,1.4484396179069957e-5
-4.470097632666956,1.5824754812700627e-5
-4.465724483391595,1.727044511295713e-5
-4.461351334116235,1.88278438884897e-5
-4.456978184840874,2.05035357832221e-5
-4.4526050355655125,2.2304303552168653e-5
-4.448231886290152,2.4237116497928253e-5
-4.443858737014791,2.630911699181757e-5
-4.43948558773943,2.8527605010669147e-5
-4.43511243846407,3.090002063009718e-5
-4.4307392891887085,3.343392442554851e-5
-4.426366139913347,3.61369757438145e-5
-4.421992990637987,3.901690882074176e-5
-4.417619841362626,4.208150673590868e-5
-4.413246692087265,4.533857320708533e-5
-4.408873542811905,4.879590224768143e-5
-4.404500393536543,5.246124572288785e-5
-4.400127244261182,5.634227886067123e-5
-4.395754094985822,6.044656379293532e-5
-4.391380945710461,6.478151121624108e-5
-4.3870077964351,6.93543402875581e-5
-4.382634647159739,7.417203688484995e-5
-4.378261497884378,7.92413103838617e-5
-4.373888348609017,8.456854912245078e-5
-4.369515199333656,9.015977474213788e-5
-4.365142050058296,9.602059561562501e-5
-4.360768900782935,0.00010215615958709175
-4.3563957515075735,0.00010857110626845325
-4.352022602232213,0.00011526951915341848
-4.347649452956852,0.00012225487782097262
-4.343276303681491,0.00012953001051910305
-4.338903154406131,0.00013709704742626873
-4.33453000513077,0.0001449573749005154
-4.330156855855408,0.0001531115910323247
-4.325783706580048,0.000161559462824294
-4.321410557304687,0.000170299885322466
-4.317037408029326,0.0001793308430250197
-4.312664258753966,0.0001886493738933754
-4.3082911094786045,0.00019825153628514822
-4.303917960203243,0.0002081323791217871
-4.299544810927883,0.0002182859155938151
-4.295171661652522,0.00022870510069460722
-4.290798512377161,0.00023938181285888468
-4.286425363101801,0.0002503068399622027
-4.282052213826439,0.0002614698699216333
-4.277679064551078,0.00027285948611164776
-4.273305915275718,0.0002844631677861255
-4.268932766000357,0.000296267295671347
-4.264559616724996,0.000308257162863583
-4.2601864674496355,0.00032041699113806487
-4.255813318174274,0.00033272995274072933
-4.251440168898913,0.000345178197703414
-4.247067019623553,0.0003577428866886052
-4.242693870348192,0.0003704042293338019
-4.238320721072831,0.0003831415280331988
-4.23394757179747,0.0003959332270551275
-4.229574422522109,0.00040875696686314654
-4.225201273246748,0.00042158964346968204
-4.220828123971388,0.0004344074726195489
-4.216454974696027,0.0004471860585674361
-4.212081825420666,0.00045990046718090427
-4.207708676145305,0.0004725253030703029
-4.203335526869944,0.0004850347904186477
-4.198962377594583,0.0004974028571577555
-4.194589228319222,0.0005096032221134448
-4.190216079043862,0.0005216094847170574
-4.1858429297685005,0.0005333952168662011
-4.181469780493139,0.0005449340564960495
-4.177096631217779,0.0005561998024092591
-4.172723481942418,0.0005671665099036636
-4.168350332667057,0.0005778085867243089
-4.1639771833916965,0.000588100888864124
-4.159604034116335,0.000598018815732123
-4.155230884840974,0.0006075384042109411
-4.150857735565614,0.0006166364211257058
-4.146484586290253,0.0006252904536555373
-4.142111437014892,0.0006334789972236065
-4.1377382877395315,0.0006411815404185894
-4.13336513846417,0.0006483786465086069
-4.128991989188809,0.000655052031131133
-4.124618839913449,0.0006611846357560515
-4.120245690638088,0.000666760696545414
-4.115872541362727,0.0006717658082526909
-4.111499392087366,0.0006761869828324964
-4.107126242812005,0.0006800127024574974
-4.102753093536644,0.0006832329666689569
-4.098379944261284,0.0006858393334164027
-4.094006794985923,0.0006878249537753435
-4.0896336457105615,0.0006891846001626407
-4.085260496435201,0.0006899146879048926
-4.08088734715984,0.0006900132900465525
-4.076514197884479,0.0006894801453232839
-4.072141048609119,0.0006883166592587912
-4.067767899333758,0.000686525898378431
-4.0633947500583965,0.0006841125775719145
-4.059021600783036,0.0006810830406683045
-4.054648451507675,0.0006774452343262446
-4.050275302232314,0.000673208675372362
-4.045902152956954,0.0006683844117593117
-4.0415290036815925,0.0006629849773443601
