Time,Magnitude_Projections
0,0.04004320253237959
0,0.5234043070488209
0,0.5974707218431551
0,0.6803202661447262
0,0.9350404932848642
0,0.06654169111226547
0,0.2826333273311623
0,0.5355232706508029
0,1.8132927849744007
0,1.2235512089725615
0,-0.2523813054399798
0,-0.1928245318431426
0,0.3048334799881209
0,-0.4551779121845371
0,0.8641975277440038
0,-0.8969307312158258
0,0.07362834039751776
0,0.3959731390715589
0,1.1438267368329014
0,0.3261089011673805
0,-0.2810616771531175
0,0.790133101901512
0,1.0734085596785232
0,-0.712131030609984
0,1.277559346006557
0,-0.09375330182179298
0,-0.08995947745641959
0,0.7994505488732782
0,-0.40506788140488076
0,-0.025407121393495324
0,-0.8169927001620576
0,-1.1789055779568651
0,0.10021379446948983
0,-0.28550192451789147
0,0.21152166473346834
0,-0.891202510565762
0,0.07840949935650499
0,-1.7621672739866698
0,-0.17207473708151544
0,0.32055076749218514
0,-0.5605307610793214
0,1.1659068451392753
0,0.04675852902719173
0,-0.5823949365134091
0,-0.5392945398037061
0,-1.69295438147296
0,0.6711269160122941
0,2.321731034766671
0,0.11153928770259958
0,-0.21518134128990826
0,0.5973311782549303
0,-1.1902460776734571
0,1.3080934832043252
0,-0.014590570566456297
0,-0.14862301886764911
0,0.3548116559611121
0,0.8152352047232119
0,1.3640653601643833
0,-0.9637739592661482
0,0.7336400670705716
0,-0.018761283569439825
0,-1.3017744765682933
0,2.6472263565463985
0,-0.42659970046546175
0,0.5234607668842164
0,0.3432481241320849
0,0.4895894022588115
0,-0.1285635708682205
0,0.3994323628791965
0,0.1426767573842396
0,0.060126429806235386
0,0.30821506117159997
0,1.0166491071853876
0,-1.1167779826858952
0,-1.0574343559877066
0,-0.8303054723600837
0,0.4313782967544611
0,0.42240756864732365
0,-0.15478227464086852
0,0.4279519128448803
0,0.6364326153990165
0,-0.4182748636153408
0,-1.9380389293037221
0,-1.0947540375074063
0,0.42738977294787844
0,1.11887848970973
0,0.6244217348288716
0,-0.5059364837443736
0,0.7434878825672966
0,-1.0934048232722187
0,-1.099895466001399
0,1.3063354527598492
0,-0.7911547581621203
0,-1.1677398838585062
0,0.14718031401012568
0,-0.8194642482768643
0,0.7788898782142789
0,0.2679003725832097
0,0.05932887370917738
0,-0.10819636069820793
0,0.01046850076263016
0,-0.7216006232583526
0,-0.1857528564635013
0,0.3260915044561906
0,-0.6233089642509716
0,1.1421795439794462
0,0.49531433292425053
0,-0.2212772748406361
0,-0.9891466898467689
0,-0.48804332371053466
0,-1.2505579898952568
0,0.4042682683786564
0,0.28968147788772
0,-1.047404216623329
0,0.315933648475221
0,-1.5917036044217117
0,0.7534957893290039
0,1.0759724636788917
0,-0.179906505605896
0,0.4770358186993599
0,-2.3762267960846906
0,0.022470579191258284
0,-0.04762102279129586
0,-1.2884955969952756
0,0.5482482267720411
0,-1.3043757447129019
0,-1.9073767950336589
0,0.642468173992866
0,-0.40741550308576696
0,1.0176769051784555
0,1.2435023534573073
0,2.2771051735239753
0,0.8128376672538288
0,-0.6855584690376566
0,0.307299809463153
0,0.5365778429818746
0,-0.23136049032987038
0,0.38146808717081
0,-1.336782472469164
0,-1.5231508428425602
0,-0.5380843746637389
0,-1.0044164249993426
0,0.6177166367437215
0,0.6204421386260066
0,-0.7791622653901201
0,1.126841461505192
0,1.6648986222746645
0,0.8217522608100812
0,0.1737988465860253
0,0.0867417681051576
0,0.08063567952408339
0,-1.0662994726597836
0,0.040733439150706284
0,-1.9601915913677226
0,0.24081371847689784
0,0.35074072874687634
0,0.9122369566145464
0,-0.33614878171400076
400,1.2931482846728264
400,0.0985947808961173
400,0.07548546712331014
400,-0.8177267666051443
400,-1.3748911643458077
400,1.468515766775051
400,0.9165078363173254
400,-1.142987616301646
400,0.21586830236045165
400,0.684138479556645
400,0.8271110337348478
400,1.8873393640311305
400,-1.5062824837894127
400,0.3895533724110145
400,0.2261586354834148
400,0.5141111518065694
400,0.5550171835382278
400,-0.30482520423727066
400,-0.626749548866465
400,-0.498981642508098
400,-0.03512329484704762
400,-0.35505950330202196
400,-0.5886771464880105
400,0.7214004775596112
400,-0.29171945349242545
400,0.14996800405290028
400,-0.8280159911330743
400,0.7321126320135124
400,-0.7664724816620575
400,1.4022740858427423
400,-0.6017630057785035
400,0.13689022094662204
400,-0.07091828600572761
400,0.2841812101193072
400,1.507211587140732
400,0.9795146225752478
400,-1.498420243180267
400,-0.04721909767034765
400,-0.41873207915578364
400,-0.17195020588826954
400,-0.2341803031568007
400,-0.1108036843945937
400,0.6277148010766466
400,-0.6045003764709282
400,0.0874641310574352
400,-1.1518661953764173
400,0.24184310497773795
400,-1.3502570145809203
400,1.1367414179359583
400,0.31705154210183445
400,1.08853511620773
400,1.6133998682323327
400,-0.14298712860969168
400,-0.9969398229399253
400,0.8536029900877893
400,-0.412173589881581
400,-1.0783227021365336
400,-2.8510270200463106
400,0.6249358072145998
400,0.30264076422634734
400,0.8970984349293553
400,-0.987068187305242
400,0.8544656316995981
400,-0.3373564758379642
400,-0.7963496659562431
400,-1.4117713326212984
400,1.0313586319867323
400,-0.4086175190162417
400,-0.6355418048366359
400,-0.44165495898274065
400,1.1224824486165
400,0.4029467334756636
400,-0.041181333447206425
400,-1.5659070264745756
400,-0.1205551381344512
400,-1.1444554454442928
400,0.08942733599347445
400,1.9017580533076575
400,-1.37034794757006
400,0.9476160728526545
400,0.11576981012441369
400,-0.7937108284333277
400,0.06602793483563967
400,-0.37763177369981143
400,1.3554052297235453
400,-0.04742124255350471
400,-1.3453946324988237
400,-1.1819083561872328
400,-0.6485983561833892
400,0.5203346786316015
400,0.41758995566645696
400,-1.297989791300701
400,-0.3056087551687179
400,-1.2090569047335142
400,0.616387405755219
400,0.20841736177880188
400,-0.02671238421514934
400,0.50375424667881
400,-1.2442351043627695
400,0.17831858566550257
400,-1.1162232071123028
400,-0.4519399908102609
400,-1.5889304653359928
400,0.007936081948562287
400,-1.2636271585911596
400,1.0390868467396748
400,0.819920938923443
400,-0.39957937653518566
400,-0.14145709255138478
400,-1.036461884874893
400,0.4321420190052013
400,1.1368281883047808
400,-1.37423768002857
400,0.287540585015328
400,0.8863497261473833
400,0.07877835069069337
400,-0.4446897483526567
400,0.25081464325646413
400,0.24336518917859676
400,1.4824667169463295
400,0.034467897529890365
400,0.04888936878622172
400,0.42223937018606633
400,-0.050206531472768594
400,-0.0015301326411813448
400,-0.36770919970607124
400,0.8214037434980934
400,-0.8659624657502082
400,-0.16235339443685157
400,1.1964214904348822
400,-0.21186916333708708
400,1.4561525994894466
400,-1.0015442429952608
400,-1.0266680672112958
400,-1.0037312480920118
400,1.4326961074591191
400,0.1783152104647578
400,-1.8120198525217814
400,-0.4197459830102557
400,0.6780235937173724
400,-0.5476989767058216
400,-0.04751927092879748
400,-1.4907238395235052
400,-0.3940149930156937
400,0.07703610320727858
400,-0.5643553281273164
400,0.3594560689330485
400,0.9531667360352765
400,0.7519450094767974
400,2.0609850442524746
400,-0.38540851297280593
400,1.0832521500564303
400,0.30847804249934413
400,-1.169486039005595
400,-0.28416415416059215
400,0.8134596935428924
400,-0.12562808508927295
400,1.3139805311297394
400,-0.4484191348095428
400,0.6937396113279302
400,0.059487026082090784
400,0.018873772510461375
800,0.18658588276193971
800,-0.6486659074359123
800,-1.075731467573991
800,0.48282258585684246
800,-0.05226459599679235
800,-0.209734343991257
800,0.4786494864504475
800,-0.20666267676414768
800,0.6717055564430114
800,-0.5400467338722752
800,-0.6593419112462401
800,-0.5785473486141408
800,-0.5992967046780506
800,0.41361366613486855
800,0.19799906179392834
800,0.5565524509361294
800,-0.047785254436097345
800,-0.6243961888328006
800,0.29061457298429755
800,-0.33992556407868624
800,0.19649289147072452
800,-1.0767803536818081
800,-0.11681875669791818
800,-0.04267508655788051
800,-0.09384068179580833
800,-0.5037223530370116
800,-0.44267620241671546
800,-1.0390002336322928
800,0.1945229914142844
800,0.890305721512068
800,0.8738888679345279
800,-0.20649769546081034
800,-0.4104461158999115
800,-0.09689899325605045
800,2.374154133955119
800,-0.45433304928515333
800,-1.1619004363431855
800,0.44965827497204996
800,1.1623510534049957
800,-0.346072647824314
800,-1.087863631655299
800,-0.43798875138493304
800,0.6017375347577981
800,0.6240662360028126
800,-0.054697313597139585
800,-0.3481042590783478
800,1.5966793853800108
800,0.16730347680410226
800,-1.1270645730159252
800,0.044282897011505236
800,0.40963143556919646
800,0.6901378416059372
800,0.05900144133058482
800,-0.99146777276405
800,-0.6015468690672672
800,0.05915576875397739
800,-0.6701992382047888
800,-0.5162754689448891
800,0.7365332672926636
800,-1.1510788697791814
800,1.822758492700913
800,-0.05872282368279182
800,1.1986039968794082
800,-0.05913462884798844
800,-1.0877059545226628
800,1.3280316928300762
800,-2.0255806147124464
800,-0.3349665800852097
800,0.19477119816431343
800,-0.5366605990738469
800,0.030044532322945485
800,-0.2263927147885892
800,1.1854019418294546
800,1.1450131199524893
800,1.0941191513202138
800,0.891994126739078
800,1.703933862319126
800,-0.3086419354387941
800,-0.4164772720386571
800,-0.14569875991787956
800,-0.8332335256383893
800,-1.2516190079141178
800,0.23119152443358654
800,0.389206051427643
800,-1.0140010260749992
800,-0.1597617068722744
800,-1.7054355206304899
800,0.061421636238220896
800,0.5489841545808498
800,0.17797648146977155
800,0.43121156381198245
800,0.45485076017469694
800,0.5545795444734352
800,0.7566168687570507
800,-0.050810528245510085
800,-0.8690276805656392
800,0.22766121115507357
800,1.1458817976246063
800,-1.38290242230527
800,-0.34096577026044694
800,-0.49931044040309247
800,-1.0864231394598547
800,0.7410187495661644
800,1.3540933867980833
800,-0.7850559057236309
800,0.12174510008273856
800,0.13201488462203528
800,-0.6485869693080787
800,0.03984707215680076
800,-0.6262814874562098
800,-0.452543753027682
800,-0.09254903635128192
800,-0.4031341768844312
800,-0.26368221780935136
800,0.15859406360637734
800,0.24650048996764795
800,-0.38741731302318727
800,-0.3011933083643344
800,0.36860801012102445
800,-0.7361334182634485
800,-0.16127294621430527
800,-0.10260556862430147
800,-1.3613910266633662
800,0.7988321825776633
800,0.1360204695890451
800,-0.05574723739831555
800,-0.237705157783849
800,-1.1655223658941294
800,-0.17182018925885398
800,0.3676529619694107
800,0.9428671546960403
800,-0.6725250096881961
800,-0.8024275198804902
800,-0.30245243584900466
800,0.16527311291427518
800,-0.7402277017550676
800,-0.7880943445074211
800,-0.0003012785316948362
800,0.5583618651170127
800,1.1285380404803869
800,-0.6643477295720838
800,-0.7607319132577356
800,-0.8111899001915645
800,0.6843811940772551
800,0.5910584505763035
800,-0.09499255672436292
800,-1.311422896226681
800,0.5477198710163899
800,0.6272890972553528
800,-0.8892734370329368
800,1.3574865400669454
800,-1.9200465735462569
800,0.8069038755225161
800,-0.6780625555412185
800,-0.8313099218043091
800,1.5655575078415271
800,0.8332796257460982
800,0.3947217734043401
800,0.2294361728159691
800,0.19330466974051952
800,-0.09632365723360387
800,0.41664402659718747
800,0.8765194480141714
800,0.36510337003884863
800,0.45497968438046377
800,-0.9210715747462134
800,-0.8162982518716733
1200,0.9585180343989016
1200,0.4468412970019533
1200,1.0737122430469925
1200,0.7133569797290463
1200,1.273711328663457
1200,-0.9578835044036454
1200,0.3695258374993115
1200,-2.5485798244780447
1200,-0.04973372602640793
1200,-0.8330968647342286
1200,0.7611370100144
1200,0.06404118907608222
1200,2.069920418447876
1200,-0.3498683799283191
1200,-1.1168993029896703
1200,0.06116749082947881
1200,-0.5204472966244315
1200,-0.20310121164320302
1200,-0.1118487058526723
1200,-0.10199535757378714
1200,0.8763109696614257
1200,-0.5346065122024354
1200,-0.21202507112204022
1200,-0.3654970712982379
1200,0.4404412557507534
1200,0.30264357254852975
1200,1.6525819442341447
1200,-0.7321244708264107
1200,0.11742064033491448
1200,-0.6984549486376239
1200,0.40729490835900456
1200,-0.14872457915696646
1200,-0.5833988260763922
1200,-0.7092085172053273
1200,0.8603276497901148
1200,1.5988427921260373
1200,1.5164526229375082
1200,0.3437509404301469
1200,-0.46158719297492246
1200,-1.326516375159706
1200,-0.1907944137573188
1200,-1.6577553199593218
1200,-1.126963545655924
1200,1.1838781241864025
1200,1.2789224394576684
1200,-0.06457845631385933
1200,0.24781502638976055
1200,0.019106547481888465
1200,1.1483013231461918
1200,-0.7063610621660614
1200,0.6322296390601364
1200,2.457823827622913
1200,0.4800560720835874
1200,-0.14292937934616004
1200,0.8714383169802388
1200,0.5750056185113908
1200,1.2282753248029523
1200,0.7283467556838886
1200,-0.9701676928160283
1200,-0.9665119916539265
1200,1.42412362252931
1200,-0.3208215655640539
1200,0.6135340102728801
1200,-0.7941039533738229
1200,-0.03502031660258307
1200,-0.969664716911611
1200,-0.8533340994912173
1200,-0.039768135006527226
1200,0.2149228892109563
1200,0.5792506733756475
1200,0.016697188453252607
1200,0.04112687255636323
1200,-0.4343144000869868
1200,-0.509330951450182
1200,-0.12263899314652292
1200,-1.135249230428651
1200,-0.772414881586264
1200,0.5483531543539769
1200,0.15713045504438225
1200,0.3646843534138877
1200,0.3575338457182129
1200,-0.6159119553838398
1200,-0.36924384507808006
1200,-0.42841465916038496
1200,1.5044317061231671
1200,0.08770588737719931
1200,-0.14917630255016323
1200,-0.9665408489895932
1200,0.13382859410087475
1200,0.056038674493237704
1200,1.080398355777652
1200,0.5751273817244724
1200,0.11273956512187333
1200,-0.4351329032867462
1200,1.124108036785126
1200,-1.0857991375658411
1200,0.2161057044038137
1200,0.06175698068377946
1200,-0.2605735783073746
1200,0.25518728072165014
1200,-0.15894357226318118
1200,-0.3921595851218914
1200,-0.5875427685156218
1200,0.7882158224816941
1200,0.2964620550334144
1200,-0.893319518961875
