Time,Avg_Projection
20000.0,-0.01941527073309942
11200.0,-0.12886145118240738
4400.0,0.022282592202762578
11600.0,-0.009484111938387819
14000.0,0.020386260533090603
12000.0,0.0357760759791304
13200.0,-0.017145621585627078
18800.0,-0.18609153419693747
8800.0,0.03431631966961604
9200.0,-0.004481799384673249
8400.0,-0.11564352558990114
4000.0,-0.10813916226793249
14400.0,0.04517421339291773
16400.0,-0.06635676732677498
3200.0,0.09978141207856264
7600.0,-0.042327653190597746
12800.0,-0.08170053521771356
5200.0,-0.05136625284610376
1200.0,-0.016438230050455485
17200.0,0.15634176749421244
8000.0,-0.06337068248728807
13600.0,-0.06598903829205706
18400.0,0.03760351847464171
9600.0,0.17086843599331394
16800.0,0.06308661225626645
15200.0,0.14680463530745247
10800.0,-0.10537085201124946
19600.0,0.09512963008843042
10000.0,0.034632976655237534
5600.0,0.10576201697630203
14800.0,0.0451043867131133
19200.0,-0.017292702215803313
6000.0,-0.021997394505526964
0.0,-0.03373046794457357
7200.0,0.01585286836550665
2000.0,0.05578151204948037
2400.0,0.046578563725077446
10400.0,-0.008490839632988646
17600.0,0.017461741644978997
6800.0,-0.01339966910162133
6400.0,-0.041692563557596894
4800.0,-0.05129889471843843
12400.0,0.13340094478819656
1600.0,-0.008807540829361454
16000.0,-0.010942633129110913
18000.0,0.04733936155128686
3600.0,-0.0626166317656718
2800.0,-0.09589767016360475
15600.0,-0.05312288488410659
800.0,-0.06325111443958764
400.0,-0.10458776139194573
