Time,Magnitude_Projections
0,0.35904909211196556
0,-0.9551244182328412
0,-0.7717171200397452
0,0.752451979368913
0,1.3363966556504645
0,1.39016344349553
0,2.324934822086012
0,-4.387431716513762
0,-0.5024527758007221
0,-0.7428189269725848
0,-1.6904187313891992
0,-0.6340993365803771
0,-0.5626677655291333
0,0.6217798779520123
0,-1.2048933236625488
0,2.738767916340412
0,0.7500816507200206
0,-0.9477066673329659
0,0.5695658197743856
0,0.10851334622576925
0,1.798377161328189
0,1.7327493973926171
0,0.9417522000160918
0,1.30045259954794
0,1.9100366235224544
0,0.3667108893460928
0,1.383975528430458
0,-2.361834040990759
0,2.419043273351301
0,-0.11964663625518514
0,0.6796522385212931
0,-0.48846979178478606
0,-0.17383631769064445
0,-0.40501059677244927
0,2.203942374799212
0,-1.0871970158768918
0,-1.999858386105618
0,-1.1803346170781395
0,-1.4893889897828885
0,-1.9105003375666885
0,-2.5859687345539597
0,-1.5663670207697575
0,-0.9427962871116943
0,0.030514643087186925
0,-1.16564775416891
0,-2.4548997277751754
0,-0.4795112447138897
0,1.2618985428921432
0,0.04577229810333362
0,0.7069980921587631
0,0.3850997013738624
0,-0.5653573492693089
0,-0.21040558451029168
0,-2.4543618373762324
0,-1.5633374501178021
0,-0.15622964579807933
0,0.15066669256860332
0,1.3400805659369681
0,0.583264607469101
0,-2.119354399816942
0,-0.43076217250572674
0,0.8631915647963857
0,-0.6384358562234488
0,0.505726582178451
0,-1.014835509034188
0,-0.23968299762352904
0,1.6858101149941314
0,-0.38145031860009754
0,0.13073858370676297
0,-0.7189323543940231
0,0.3175919090698165
0,-0.9959612349546262
0,1.1586076394516025
0,3.833733683699234
0,-0.9317397653426919
0,0.10196954030637133
0,0.6613703975810507
0,-1.2988288208575587
0,1.3008412906293478
0,1.2057512858233266
0,-0.44942990192293314
0,-2.118303125936122
0,0.3169808301003775
0,1.397902331874901
0,1.0076154693821882
0,-1.244801015785446
0,0.0794463495803016
0,1.7136380070231305
0,1.041765532166136
0,-1.3693058925470596
0,1.2867846887894039
0,-0.7553049476262522
0,1.551127733167626
0,-0.7841188046291147
0,0.7742213286276342
0,-1.7985213061586152
0,0.6048734884036273
0,0.32313758862672937
0,2.928853349955611
0,0.2992385994325716
0,0.5616170966989564
0,0.42605985513021255
0,-0.11929567876139748
0,-0.3587955661144012
0,1.2204302799985887
0,0.7374470302960089
0,-0.6745159208641864
400,-1.2723982547604304
400,1.173005139905116
400,-0.11562394690085843
400,1.2823813630475176
400,-2.3409006499962652
400,1.0036162355522198
400,-0.31898254578666535
400,2.934904135815902
400,0.562916594777284
400,0.5524591959669536
400,1.9083866221809074
400,-0.03433730123891812
400,-3.2863981546334853
400,-0.629745471499812
400,0.3889358313607462
400,2.082292253933337
400,-1.7682657269171178
400,-0.9658359843966872
400,1.2526754553734614
400,1.2710557711139503
400,1.1962596298976838
400,-1.510729358875273
400,1.7382852667686783
400,-0.09574704905701115
400,-0.8329364976946649
400,-1.6178086095117454
400,-2.3824854992105378
400,0.09037701084747761
400,-0.6802280002941179
400,-1.5669953768323526
400,-0.8549288577710388
400,-0.5168321880300293
400,-0.7805679534422764
400,-1.3232583162667946
400,-1.1662785616520757
400,1.653588923631426
400,2.742493027192108
400,0.8748346174573052
400,-1.8990977216877007
400,0.8847875791553967
400,-0.374765042380932
400,1.5704003930383488
400,-1.2078555489976575
400,-0.17479544191530713
400,1.4295663276564679
400,0.9328536655531087
400,0.7869420529494064
400,-2.3300631303701222
400,-1.6846602218253226
400,-0.4903409209020229
400,-0.05197699066926804
400,0.42263159139006073
400,-2.5008133493353597
400,-0.0732716478684427
400,0.41571984895077274
400,-1.295798570834457
400,0.5157963270249606
400,2.0387934174896025
400,-0.5227979691322225
400,-0.18788520384806273
400,-2.017400765838783
400,-0.2787459716297253
400,-1.1453535863483786
400,-1.1203840899648716
400,-2.060288121609294
400,3.2903898299649983
400,0.8445498070773861
400,-0.9161311448635375
