Time,Avg_Projection
20000.0,0.022423144622764467
11200.0,0.04082129369459655
4400.0,0.14933058850029374
11600.0,-0.32320551113176915
14000.0,0.4134915770511411
12000.0,-0.08404946022458933
13200.0,-0.02591119708687106
18800.0,-0.05595924005555253
8800.0,-0.24998795668630897
9200.0,-0.22011120396798645
8400.0,0.005468189391754231
4000.0,0.2329755480383094
14400.0,0.11978468078851343
16400.0,-0.05576628846933948
3200.0,-0.10207840171735254
7600.0,0.0505769439827018
12800.0,-0.05498847676500817
5200.0,-0.04585649896488814
1200.0,-0.3624978758427383
17200.0,-0.23763529901671682
8000.0,-0.062416881258422874
13600.0,0.090723426922258
18400.0,0.18333884397535666
9600.0,0.07986708882455086
16800.0,0.36160672242583813
15200.0,-0.05051713098734751
10800.0,0.17741177955974535
19600.0,0.005809585567602002
10000.0,-0.5051073598818099
5600.0,-0.019274308971078208
14800.0,-0.061999542550136684
19200.0,-0.21412838890164845
6000.0,-0.23414495770062843
0.0,0.3859773266709487
7200.0,0.02099952639668573
2000.0,0.09134198499630797
2400.0,0.10989945203506822
10400.0,-0.14439125050559476
17600.0,-0.08136141430303563
6800.0,-0.17731941224174907
6400.0,-0.06944096370443646
4800.0,-0.07729156400347695
12400.0,0.02522484952792324
1600.0,-0.3070691411234789
16000.0,0.2774138200412268
18000.0,0.07292059127256093
3600.0,-0.12160048388653807
2800.0,-0.16662941664847036
15600.0,0.16569784547367958
800.0,-0.017708050747498427
400.0,-0.012824567848640151
