Time,Counts,Normalized_Counts
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.011111111111111112
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.011111111111111112
4800.0,0.0,0.0
4800.0,1.0,0.011111111111111112
4800.0,0.0,0.0
4800.0,1.0,0.011111111111111112
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.011111111111111112
4800.0,0.0,0.0
4800.0,2.0,0.022222222222222223
4800.0,1.0,0.011111111111111112
4800.0,0.0,0.0
4800.0,3.0,0.03333333333333333
4800.0,2.0,0.022222222222222223
4800.0,1.0,0.011111111111111112
4800.0,1.0,0.011111111111111112
4800.0,1.0,0.011111111111111112
4800.0,3.0,0.03333333333333333
4800.0,2.0,0.022222222222222223
4800.0,1.0,0.011111111111111112
4800.0,3.0,0.03333333333333333
4800.0,2.0,0.022222222222222223
4800.0,1.0,0.011111111111111112
4800.0,4.0,0.044444444444444446
4800.0,3.0,0.03333333333333333
4800.0,4.0,0.044444444444444446
4800.0,0.0,0.0
4800.0,4.0,0.044444444444444446
4800.0,2.0,0.022222222222222223
4800.0,0.0,0.0
4800.0,7.0,0.07777777777777778
4800.0,4.0,0.044444444444444446
4800.0,3.0,0.03333333333333333
4800.0,0.0,0.0
4800.0,3.0,0.03333333333333333
4800.0,2.0,0.022222222222222223
4800.0,1.0,0.011111111111111112
4800.0,2.0,0.022222222222222223
4800.0,5.0,0.05555555555555555
4800.0,1.0,0.011111111111111112
4800.0,3.0,0.03333333333333333
4800.0,1.0,0.011111111111111112
4800.0,1.0,0.011111111111111112
4800.0,3.0,0.03333333333333333
4800.0,1.0,0.011111111111111112
4800.0,2.0,0.022222222222222223
4800.0,3.0,0.03333333333333333
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,2.0,0.022222222222222223
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,1.0,0.011111111111111112
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
4800.0,0.0,0.0
