Time,Avg_Projection
20000.0,0.15623651921961115
11200.0,0.3334379431227606
4400.0,-0.040200667747029156
11600.0,-0.4296418039843208
14000.0,-0.10470583901653947
12000.0,-0.034209171328458736
13200.0,-0.08687253203597753
18800.0,-0.13496296352654877
8800.0,0.09085903464155054
9200.0,0.23929227081466967
8400.0,-0.09828599870515783
4000.0,-0.01580704065042587
14400.0,-0.38651885030546124
16400.0,0.06946749930408924
3200.0,0.2621866207957403
7600.0,-0.11282990540491869
12800.0,-0.040408913537302873
5200.0,-0.06581706638295488
1200.0,-0.13797178314208952
17200.0,0.1075588937682171
8000.0,-0.024696308168372594
13600.0,-0.05626431428024161
18400.0,0.034205701096691264
9600.0,-0.07893037937534675
16800.0,-0.19271948869260544
15200.0,0.4405812193799859
10800.0,0.10514818268621375
19600.0,0.14533617671149268
10000.0,0.03501912665756516
5600.0,0.2581241681821336
14800.0,-0.1522070304662634
19200.0,0.05277064467453246
6000.0,0.16571007289668882
0.0,0.050652531311733154
7200.0,-0.16612171973857967
2000.0,0.052690012132862764
2400.0,-0.19402084431726135
10400.0,-0.0918473596060111
17600.0,-0.0963728765149117
6800.0,-0.14292397455613468
6400.0,-0.2851677817824712
4800.0,0.09249006123298581
12400.0,0.131070428503069
1600.0,-0.3482155964618694
16000.0,0.2656263241958322
18000.0,-0.13411931335488764
3600.0,-0.09896570539916673
2800.0,0.1463702490871996
15600.0,0.1758115052995208
800.0,0.041265196961653504
400.0,-0.04931379249911891
