Values,Density
-11.32630875063764,1.064727215005501e-7
-11.315365849669607,1.079155652339292e-7
-11.304422948701573,1.1047256488760926e-7
-11.29348004773354,1.1416495766802814e-7
-11.282537146765506,1.1902260595164638e-7
-11.271594245797473,1.2508415402068263e-7
-11.260651344829439,1.3239722308766577e-7
-11.249708443861406,1.4101864562188204e-7
-11.238765542893372,1.510147391026173e-7
-11.22782264192534,1.6246161904653889e-7
-11.216879740957305,1.7544555225290637e-7
-11.205936839989272,1.9006334950333326e-7
-11.194993939021238,2.0642279922877815e-7
-11.184051038053205,2.2464314067272007e-7
-11.17310813708517,2.448555782574857e-7
-11.162165236117138,2.6720383627942823e-7
-11.151222335149104,2.918447540023461e-7
-11.140279434181071,3.1894892167649846e-7
-11.129336533213037,3.487013568032049e-7
-11.118393632245004,3.813022208393191e-7
-11.10745073127697,4.169675757587088e-7
-11.096507830308937,4.559301804152316e-7
-11.085564929340903,4.984403259855608e-7
-11.07462202837287,5.447667099506281e-7
-11.063679127404836,5.951973479079165e-7
-11.052736226436803,6.50040522243156e-7
-11.04179332546877,7.096257666622252e-7
-11.030850424500736,7.743048853342538e-7
-11.019907523532703,8.444530050361054e-7
-11.008964622564669,9.204696592157724e-7
-10.998021721596636,1.0027799013379024e-6
-10.987078820628602,1.0918354460820456e-6
-10.97613591966057,1.188115836011196e-6
-10.965193018692535,1.2921296308597173e-6
-10.954250117724502,1.4044156170326403e-6
-10.943307216756468,1.5255440337565715e-6
-10.932364315788435,1.6561178133534188e-6
-10.9214214148204,1.796773830845574e-6
-10.910478513852368,1.948184160272795e-6
-10.899535612884334,2.111057332585518e-6
-10.888592711916301,2.286139590790151e-6
-10.877649810948267,2.4742161376740328e-6
-10.866706909980234,2.6761123712284378e-6
-10.8557640090122,2.8926951015765027e-6
-10.844821108044167,3.1248737444508883e-6
-10.833878207076133,3.37360148458738e-6
-10.8229353061081,3.639876403250912e-6
-10.811992405140066,3.924742562661627e-6
-10.801049504172033,4.229291040884226e-6
-10.790106603203999,4.554660909600848e-6
-10.779163702235966,4.9020401478034725e-6
-10.768220801267933,5.272666483205715e-6
-10.757277900299899,5.667828153759326e-6
-10.746334999331866,6.088864581257078e-6
-10.735392098363832,6.537166948330521e-6
-10.7244491973958,7.014178670968602e-6
-10.713506296427765,7.521395757435203e-6
-10.702563395459732,8.060367045282894e-6
-10.691620494491698,8.63269430779719e-6
-10.680677593523665,9.240032220850757e-6
-10.66973469255563,9.884088181424987e-6
-10.658791791587598,1.0566621969796894e-5
-10.647848890619564,1.1289445245733776e-5
-10.636905989651531,1.2054420871171305e-5
-10.625963088683497,1.286346205061175e-5
-10.615020187715464,1.3718531281497982e-5
-10.60407728674743,1.462163910653368e-5
-10.593134385779397,1.5574842660862715e-5
-10.582191484811363,1.658024400671824e-5
-10.57124858384333,1.763998824915922e-5
-10.560305682875295,1.8756261426799894e-5
-10.549362781907263,1.993128817168394e-5
-10.538419880939228,2.1167329133560137e-5
-10.527476979971196,2.246667816418091e-5
-10.516534079003163,2.383165925758839e-5
-10.505591178035129,2.5264623243968255e-5
-10.494648277067096,2.6767944234610012e-5
-10.483705376099062,2.8344015816752013e-5
-10.472762475131029,2.9995246997572243e-5
-10.461819574162995,3.172405789876988e-5
-10.450876673194962,3.3532875201775815e-5
-10.439933772226928,3.542412734720661e-5
-10.428990871258895,3.740023949174581e-5
-10.41804797029086,3.9463628226894115e-5
-10.407105069322828,4.161669606508227e-5
-10.396162168354794,4.3861825700574394e-5
