Time,Counts,Normalized_Counts
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,2.0,0.016
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,3.0,0.024
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,2.0,0.016
4400.0,1.0,0.008
4400.0,5.0,0.04
4400.0,2.0,0.016
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,3.0,0.024
4400.0,2.0,0.016
4400.0,2.0,0.016
4400.0,2.0,0.016
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,4.0,0.032
4400.0,2.0,0.016
4400.0,3.0,0.024
4400.0,5.0,0.04
4400.0,0.0,0.0
4400.0,4.0,0.032
4400.0,6.0,0.048
4400.0,1.0,0.008
4400.0,2.0,0.016
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,3.0,0.024
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,3.0,0.024
4400.0,3.0,0.024
4400.0,3.0,0.024
4400.0,2.0,0.016
4400.0,4.0,0.032
4400.0,5.0,0.04
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,2.0,0.016
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,3.0,0.024
4400.0,1.0,0.008
4400.0,3.0,0.024
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,3.0,0.024
4400.0,2.0,0.016
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,3.0,0.024
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,2.0,0.016
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,2.0,0.016
4400.0,1.0,0.008
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,1.0,0.008
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
4400.0,0.0,0.0
