Values,Density
-7.245919808292343,2.4337071863334003e-7
-7.238883347225164,2.407888008704173e-7
-7.231846886157984,2.4026001815835585e-7
-7.224810425090804,2.417726434333911e-7
-7.217773964023625,2.453279533409791e-7
-7.210737502956445,2.509401521438859e-7
-7.203701041889266,2.586363460621577e-7
-7.196664580822087,2.6845656639351567e-7
-7.189628119754906,2.8045384145580776e-7
-7.182591658687727,2.9469431660211765e-7
-7.175555197620548,3.1125742114279653e-7
-7.168518736553368,3.302360821882955e-7
-7.161482275486189,3.517369841776752e-7
-7.154445814419009,3.758808740095265e-7
-7.147409353351829,4.0280291060956763e-7
-7.14037289228465,4.3265305849082836e-7
-7.1333364312174705,4.655965247651883e-7
-7.126299970150291,5.018142386903346e-7
-7.119263509083112,5.415033730582497e-7
-7.1122270480159315,5.848779064954179e-7
-7.105190586948752,6.321692263833167e-7
-7.098154125881573,6.836267705534471e-7
-7.091117664814393,7.395187079789478e-7
-7.084081203747214,8.001326563256139e-7
-7.077044742680034,8.657764358627196e-7
-7.070008281612854,9.36778858595666e-7
-7.062971820545675,1.0134905507885872e-6
-7.055935359478496,1.09628480801649e-6
-7.048898898411316,1.1855584807762831e-6
-7.041862437344136,1.2817328893521829e-6
-7.034825976276957,1.3852547657150494e-6
-7.027789515209777,1.4965972208735856e-6
-7.020753054142598,1.6162607355028696e-6
-7.013716593075419,1.7447741712703596e-6
-7.006680132008238,1.8826958007523895e-6
-6.999643670941059,2.0306143531883094e-6
-6.99260720987388,2.1891500735065077e-6
-6.9855707488067,2.358955790879053e-6
-6.978534287739521,2.5407179948086674e-6
-6.971497826672341,2.7351579142511403e-6
-6.964461365605161,2.943032596719095e-6
-6.957424904537982,3.165135983802846e-6
-6.9503884434708025,3.4022999783423023e-6
-6.943351982403623,3.6553954999545956e-6
-6.936315521336443,3.925333523887653e-6
-6.9292790602692635,4.213066098626879e-6
-6.922242599202084,4.519587338159365e-6
-6.915206138134905,4.845934382616702e-6
-6.9081696770677254,5.193188323618001e-6
-6.901133216000546,5.562475087561927e-6
-6.894096754933366,5.954966272490479e-6
-6.8870602938661865,6.371879931978651e-6
-6.880023832799007,6.814481300805152e-6
-6.872987371731828,7.284083456146162e-6
-6.865950910664648,7.782047908456297e-6
-6.858914449597468,8.309785115597499e-6
-6.851877988530289,8.86875491430553e-6
-6.844841527463109,9.460466862522255e-6
-6.83780506639593,1.0086480486545704e-5
-6.830768605328751,1.0748405426359462e-5
-6.82373214426157,1.1447901473221958e-5
-6.816695683194391,1.2186678493038413e-5
-6.809659222127212,1.296649622990081e-5
-6.802622761060032,1.3789163983185591e-5
-6.795586299992853,1.4656540152678814e-5
-6.788549838925673,1.5570531646712455e-5
-6.781513377858493,1.653309314660306e-5
-6.774476916791314,1.7546226223657982e-5
-6.7674404557241346,1.861197830310159e-5
-6.760403994656955,1.9732441470746414e-5
-6.753367533589775,2.0909751118522034e-5
-6.746331072522596,2.2146084424794427e-5
-6.739294611455416,2.3443658666891915e-5
-6.732258150388237,2.480472936288423e-5
-6.7252216893210575,2.6231588240446736e-5
-6.718185228253877,2.7726561031669742e-5
-6.711148767186698,2.9292005092880317e-5
-6.7041123061195185,3.093030684903531e-5
-6.697075845052339,3.264387906383871e-5
-6.69003938398516,3.443515793624934e-5
-6.68300292291798,3.6306600026046374e-5
-6.6759664618508,3.8260679010967166e-5
-6.668930000783621,4.029988227956607e-5
-6.661893539716441,4.2426707363969404e-5
-6.654857078649262,4.4643658218726295e-5
-6.647820617582083,4.69532413514117e-5
-6.640784156514902,4.935796181330986e-5
-6.633747695447723,5.186031905758974e-5
-6.626711234380544,5.4462802675024884e-5
-6.619674773313364,5.716788801707535e-5
-6.612638312246185,5.997803171782414e-5
-6.605601851179005,6.289566712668429e-5
-6.598565390111825,6.592319966516901e-5
-6.591528929044646,6.906300212161415e-5
-6.584492467977467,7.231740989896733e-5
-6.577456006910287,7.56887162313999e-5
-6.570419545843107,7.917916738585536e-5
-6.563383084775928,8.27909578669842e-5
-6.556346623708748,8.652622564266185e-5
-6.549310162641569,9.038704740922492e-5
-6.5422737015743895,9.437543391658458e-5
-6.535237240507209,9.849332537193865e-5
