Time,Avg_Projection
20000.0,0.06620502648103523
11200.0,-0.0547446983864412
4400.0,-0.25386023908192007
11600.0,-0.06386206719702363
14000.0,0.16922464677211696
12000.0,-0.025338380890886306
13200.0,0.015310132913416418
18800.0,-0.019474678654305116
8800.0,0.04609247286111894
9200.0,-0.04493931159537275
8400.0,-0.06306529158718033
4000.0,0.09125991255236113
14400.0,-0.03928734961033498
16400.0,-0.03796825351935979
3200.0,-0.04362983355265331
7600.0,-0.11998668167256993
12800.0,-0.04638950686737626
5200.0,-0.06713209302974027
1200.0,0.14751982889665222
17200.0,-0.043427957594069824
8000.0,0.08041560676272945
13600.0,-0.11325299641145146
18400.0,0.03629057889517193
9600.0,-0.16514850443879492
16800.0,-0.019340198613947625
15200.0,0.09366035720295757
10800.0,-0.05351467873694822
19600.0,-0.10681792952375353
10000.0,-0.1684507593049411
5600.0,-0.14467367077838716
14800.0,0.11017239941335197
19200.0,-0.0557922279661784
6000.0,-0.2224975611014365
0.0,-0.042161365471529474
7200.0,-0.010558687514359557
2000.0,0.002365200415926621
2400.0,0.06114746045405431
10400.0,-0.11771941415811066
17600.0,-0.06878094497220272
6800.0,-0.06586451885342716
6400.0,-0.03699988392198928
4800.0,0.022589264783588255
12400.0,0.13078204243928304
1600.0,-0.07206330213887828
16000.0,0.29270107795693406
18000.0,-0.03568039539674791
3600.0,0.1825909305021522
2800.0,0.10251340140946523
15600.0,-0.08790168306770413
800.0,0.005030806918722547
400.0,-0.08614556382319812
