Time,Avg_Projection
20000.0,0.13814048915106936
11200.0,-0.01996330157340831
4400.0,0.03093707080849012
11600.0,0.060189887633900416
14000.0,-0.03976587643145596
12000.0,-0.15095422355433485
13200.0,0.14822029534923092
18800.0,-0.07077973956681059
8800.0,0.1333638547588464
9200.0,-0.04746664154880688
8400.0,0.18477597036870042
4000.0,0.04893310276873959
14400.0,-0.2510607788957953
16400.0,-0.004630105274805923
3200.0,0.0773908241882527
7600.0,-0.17328469683181424
12800.0,0.022273551429634563
5200.0,0.09601151533183365
1200.0,-0.15225737719824275
17200.0,0.019017828554791085
8000.0,-0.2727543714571936
13600.0,0.032900900541539393
18400.0,-0.016130924826523885
9600.0,0.016524146959098564
16800.0,0.20686570861758313
15200.0,0.046144188794374506
10800.0,0.09650285512637143
19600.0,0.0399097854441428
10000.0,0.2005010033110877
5600.0,0.07926816780488631
14800.0,0.1426977152571576
19200.0,0.09271766592192641
6000.0,-0.10430194375457211
0.0,0.15580288325815037
7200.0,-0.03127154000857906
2000.0,-0.03261490069253737
2400.0,0.16316903409908506
10400.0,0.05246885762634278
17600.0,-0.3713352196122627
6800.0,0.1887253308162914
6400.0,-0.005889854260937193
4800.0,0.04743178702516921
12400.0,0.06332679348051576
1600.0,-0.05890643223495849
16000.0,0.04704151226531981
18000.0,-0.0515685607364653
3600.0,0.11046055989204613
2800.0,0.05620387104686869
15600.0,-0.019119334579638103
800.0,-0.13102860970280966
400.0,0.14074522599672618
