Time,Magnitude_Projections
0,0.11182703252019613
0,-0.387684660080529
0,-1.658003719901549
0,0.24314337730004293
0,-0.005761034133425766
0,0.6873987575296533
0,-1.5494241009011849
0,-1.4131954614579085
0,0.8647198255264219
0,-1.5343163607452515
0,-0.6257891162618817
0,1.5925725384614582
0,0.9885097011257947
0,0.8738005828330465
0,2.649855775062031
0,1.4373583452610978
0,0.41542671524033814
0,1.8167755192920736
0,1.8825099921535675
0,1.441702289017486
0,0.8051127407763882
0,0.18134079024485084
0,-1.1487465780493025
0,-0.11335263398564961
0,-1.1902457411690592
0,-0.624639419607131
0,1.2467290165780323
0,0.22227492110356464
0,-0.8551952260872518
0,-0.6100046911615286
0,-2.84380535485506
0,0.2793278935822074
0,0.502569106835564
0,-0.5582518696262463
0,1.6982860093019139
0,1.6706152629426039
0,-0.46422185714734193
0,1.570891953152645
0,-0.8031892614672379
0,0.29508910961572155
0,0.3057577774308906
0,-0.4594002140752984
0,1.1411826015601236
0,0.5586036787250064
0,-1.2503289096725545
0,-0.6351554768521646
0,-0.3487146038933663
0,3.0141015938431357
0,-0.5734740245274695
0,-1.1712472918026717
0,-2.245543577873085
0,1.234400720954763
0,1.6768957462872298
0,-1.6141980285163142
0,1.1850907851371904
0,1.3893327396810395
0,-0.52939052041416
0,0.49963356143012033
0,1.5284794964581256
0,0.7290944491874741
0,0.4914325365756639
0,-0.8098796886689897
0,0.7451258982402824
0,0.23859170038285415
0,0.7208767393033045
0,0.09690471680104656
0,1.991376978818119
0,-0.21672396780127332
0,-0.475657897987701
0,-3.3423555724263436
0,1.2294796899290208
0,0.7052532716256718
0,-0.5374599782672584
0,-1.104446999695805
0,-0.30787171453507195
0,1.314603253275495
0,-0.5768914112427921
0,-0.276964336891333
0,-0.7562581567743962
0,-1.8419043467460572
0,-0.410929368628879
0,-1.5611751543302468
0,-0.377761619704305
0,2.3038291038619487
0,0.6249644169941526
0,1.9418236309064159
0,2.8109710773047976
0,0.750689858228476
0,0.7367899033278866
0,3.499482128560139
0,0.28752139916801217
0,0.22089395199681716
0,0.8673453077743873
0,-1.1066585782464955
0,0.8286987385683533
0,-0.5737038642218563
0,-2.6761071660067026
0,-0.9296451665574647
0,-0.8862064084709553
0,-0.5235756516346816
0,-0.30130999589420254
0,-0.13548483224979815
0,2.7634290258330507
0,-0.4938223829435949
0,0.48562309775076695
0,1.37640107304194
0,0.6114023978012625
0,-1.0724225969725054
0,-0.7738230580360814
0,0.5383777968323227
0,0.3970029702075271
0,0.8545540265094286
0,-0.52672842686538
0,-1.263517504106191
0,1.1374164541918232
0,-0.7329175061113905
0,-0.6506220391611613
0,1.3088256145036001
0,0.31429004736646904
0,0.9965071504377376
0,-0.4859957628114671
0,-0.8015000209802704
0,0.6639662324179487
0,-1.1891368024674513
0,0.2354235710553035
0,-2.161755830233132
400,0.10609164409416146
400,-0.8159654369214708
400,0.3227057942820265
400,-0.9977138899193768
400,1.2124238131515137
400,0.25157367547757586
400,-0.8174811467521235
400,0.9389792222688085
400,-0.2203992251903198
400,-0.549317686299087
400,-1.3950319424577518
400,-0.174616793853413
400,0.7812411396872863
400,-0.11863506613978177
400,-0.36450781707435126
400,-0.840368715381643
400,0.15253391719427575
400,0.3223384352198607
400,1.1594135224382522
400,0.3748402314855298
400,0.20572105235093316
400,-1.89685349016676
400,2.951136887398399
400,1.0891874761335483
400,-0.44972412445451754
400,-1.708857198764523
400,-1.4501721499006075
400,-0.7927018238731903
400,0.7760344894744111
400,-0.16987764769552843
400,1.7930954684958313
400,-0.38000785592901104
400,1.0749266245724904
400,0.060551226415206764
400,-0.37023013572886987
400,1.7998858457529807
400,0.3341272964455507
400,-1.5808552757644114
400,-0.5985764389459842
400,1.8789624314884092
400,-1.3842085072609467
