Time,Avg_Projection
20000.0,0.12283364372690718
11200.0,0.08458463787141764
4400.0,0.05893335124920676
11600.0,-0.45884943864231315
14000.0,0.1651964731599579
12000.0,0.23960893255317292
13200.0,0.0883260597030317
18800.0,0.2928998875803456
8800.0,0.1678540279650843
9200.0,0.346155563507482
8400.0,-0.04503844961565517
4000.0,0.15907851160086398
14400.0,0.12715043361543743
16400.0,-0.03762415875488052
3200.0,0.043631755584419646
7600.0,0.13157492259468764
12800.0,-0.1654927168830673
5200.0,-0.05812791950524596
1200.0,-0.3207310808377026
17200.0,-0.0774843806724747
8000.0,-0.15789751745634997
13600.0,-0.11467605118685627
18400.0,-0.0900294213523092
9600.0,-0.0772026786024281
16800.0,-0.14742408107913102
15200.0,-0.0027342463216336885
10800.0,-0.15332430354152485
19600.0,-0.09512283076111754
10000.0,0.2214974509542472
5600.0,0.050908213675684794
14800.0,0.25618331432254077
19200.0,-0.006871114102748513
6000.0,0.21810799356372354
0.0,0.039690626573581925
7200.0,-0.03555453659313745
2000.0,0.12630695647353424
2400.0,-0.06324792829371786
10400.0,-0.006537963778140679
17600.0,0.10254356574521681
6800.0,0.035572083164192456
6400.0,-0.4429206911290249
4800.0,0.13769771717807597
12400.0,0.08552219444228187
1600.0,0.019347067053194753
16000.0,0.1531831512590758
18000.0,-0.013065922417245126
3600.0,-0.022706988248542358
2800.0,0.2722859492254083
15600.0,-0.16103431496234236
800.0,0.11159378544348196
400.0,-0.11701750972826576
